"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"209","ENSMUSG00000024053",510.999787298721,1.46220280774496,0.314307610897793,4.65213935980839,3.28508937423752e-06,0.000554523008704876
"210","ENSMUSG00000000673",95.7814578714827,1.17798747595939,0.225983643348788,5.21271123211895,1.86100470315141e-07,5.61291221779994e-05
"211","ENSMUSG00000024481",72.9736571081683,-1.26158079543629,0.32718802768355,-3.85582811317432,0.000115338512701004,0.00777288628817973
"212","ENSMUSG00000024529",3359.80159235886,1.02183000905645,0.321477642032352,3.17854144567111,0.00148018054888897,0.044570150144778
"213","ENSMUSG00000045094",157.744672234193,1.15839662867727,0.324677026838048,3.56784291133443,0.000359932172921922,0.0171555236202527
"214","ENSMUSG00000065592",21.8012922063119,1.72515892061682,0.4437594517747,3.88759926964371,0.000101240587636839,0.00716393973593291
"215","ENSMUSG00000097324",196.763273466424,1.42119675193384,0.25009438601531,5.68264156016214,1.32630051808298e-08,6.97179340905446e-06
"216","ENSMUSG00000046318",424.951612216451,1.12457330680326,0.284739411355707,3.94948244589297,7.83203540899059e-05,0.00602902876379117
"217","ENSMUSG00000102349",54.1791345367595,-1.34440527213099,0.432787032506937,-3.1063899127094,0.00189386811336095,0.0512402728670807
"218","ENSMUSG00000024669",66.1714375443884,1.10017967242174,0.248451596441399,4.42814491103999,9.50470376456858e-06,0.00116578359907022
"219","ENSMUSG00000024670",63.3874268533704,1.23129016341478,0.244633445883583,5.0332045112128,4.82348066622633e-07,0.000118323196396309
"220","ENSMUSG00000024675",189.452968195102,1.15044189315292,0.255198060754421,4.50803540493987,6.54306595386989e-06,0.000828745957061913
"221","ENSMUSG00000099757",104.725370911626,1.00852103891555,0.237141192441384,4.2528294158124,2.11086372571792e-05,0.00215753726809768
"222","ENSMUSG00000058470",67.6107421172809,1.35415619185609,0.294582368378346,4.59686775997703,4.28889633074438e-06,0.000646779628631436
"223","ENSMUSG00000048572",1755.75810427178,-1.53010586550636,0.20336809896557,-7.52382440161082,5.31967805399841e-14,1.63119061395771e-10
"224","ENSMUSG00000097636",110.343782831198,1.61643219571392,0.287208553168719,5.62807819572267,1.82228481441989e-08,8.82273579360449e-06
"225","ENSMUSG00000097779",20.8944459839843,1.15713514835103,0.384122967965043,3.01240812149597,0.00259183881761788,0.0610558906101584
"226","ENSMUSG00000101111",18.5999775631298,-1.88247435382652,0.552243038120732,-3.40877878738414,0.000652543710479847,0.0892042195975047
"227","ENSMUSG00000100862",35.4913652684394,-1.45180886780044,0.3859742863631,-3.76141343891149,0.000168955892669157,0.0494906592234222
"228","ENSMUSG00000101249",16.7931923667244,-1.62655831096521,0.471643013064157,-3.44870647059484,0.00056327865016601,0.0820097078631944
"229","ENSMUSG00000026077",160.069339197583,-1.91539676716151,0.307348682991217,-6.23199926715236,4.60519631992656e-10,2.74899518990816e-06
"230","ENSMUSG00000055866",1995.98105341331,1.11561181059437,0.233288686367819,4.78210850240469,1.73465999146373e-06,0.0018273112427725
"231","ENSMUSG00000087684",48.4946067171873,-1.44327371420115,0.416344337244314,-3.46653859580231,0.000527206038599359,0.0820097078631944
"232","ENSMUSG00000028957",2745.15310539998,1.11451037288585,0.2396512490373,4.65055107103734,3.31049250461933e-06,0.00312022630382752
"233","ENSMUSG00000058498",38.0155634214738,-2.02591852970238,0.605161871808288,-3.34772996132213,0.000814763594439123,0.0989508215476422
"234","ENSMUSG00000037379",359.26967062227,-1.59585852381753,0.298384892266607,-5.34832213419045,8.8773358190357e-08,0.000227107614067559
"235","ENSMUSG00000029417",23.9623405447976,1.73529948789524,0.504746229526362,3.43796424100798,0.000586105092220469,0.0842416209732222
"236","ENSMUSG00000034855",32.0792243277973,1.87713665984982,0.434332944510806,4.3218841296141,1.54702430730999e-05,0.0115052965247349
"237","ENSMUSG00000105434",74.8006583679677,-1.21678849183711,0.330062360364359,-3.68654120540703,0.000227322648597094,0.052868753130867
"238","ENSMUSG00000025537",55.2013018446524,-1.86528365413825,0.473240812340572,-3.94151054917023,8.0970073204543e-05,0.0337212109522548
"239","ENSMUSG00000004951",3869.6602403358,2.08590240424327,0.519678311714992,4.01383386071967,5.97404031761023e-05,0.0289143551372335
"240","ENSMUSG00000030256",496.926472446872,1.2512063778637,0.187375882029952,6.67752095044813,2.43017879419754e-11,4.35196418464896e-07
"241","ENSMUSG00000030376",23.3031376513919,-1.78891570882672,0.483715606577246,-3.69827990766108,0.000217065448867818,0.0518294407776652
"242","ENSMUSG00000040498",58.4491005841962,-1.12411854340809,0.324125765699165,-3.46815545806202,0.000524044038346534,0.0820097078631944
"243","ENSMUSG00000030854",34.6849988917045,-1.53181183099913,0.447365127271152,-3.42407518516902,0.000616895510606395,0.0850931508620829
"244","ENSMUSG00000038663",179.158657430826,-1.277873976537,0.366558361383749,-3.48614057448602,0.000490043417611433,0.0783544421659423
"245","ENSMUSG00000055116",374.969627580669,-1.5323402175829,0.315626060268018,-4.85492299426003,1.20433534389411e-06,0.00148021251565648
"246","ENSMUSG00000084899",49.2473047345302,-1.10658611215638,0.298884731967688,-3.70238420969597,0.000213582846353763,0.0516870488176107
"247","ENSMUSG00000110489",14.3170280894761,-3.10096086018843,0.84022490572202,-3.69063192375109,0.000223697635568892,0.052710227075891
"248","ENSMUSG00000115801",73.2500907739161,2.22156334236628,0.428059584376261,5.18984604819302,2.10468020247465e-07,0.00037690613065916
"249","ENSMUSG00000032268",17.1636583772736,-1.79744260103723,0.462139069663674,-3.88939762731018,0.000100493348803717,0.0382901040505737
"250","ENSMUSG00000049103",1141.61421718275,1.04098234578943,0.24186517126372,4.30397787474074,1.67758424560807e-05,0.0115052965247349
"251","ENSMUSG00000079227",192.673586801983,1.01035897690981,0.194007370242428,5.20783811278551,1.91053494061158e-07,0.00037690613065916
"252","ENSMUSG00000078922",43.2741294354264,1.14931707087097,0.329302144025606,3.49015969595874,0.000482731985987624,0.0783544421659423
"253","ENSMUSG00000020884",64.7196182169051,-1.10516144874884,0.303859304474546,-3.63708279613145,0.000275743315311994,0.0594941119350264
"254","ENSMUSG00000035385",29.3303000722728,1.4230446613084,0.412101892617215,3.4531378933273,0.000554105675815265,0.0820097078631944
"255","ENSMUSG00000035373",34.7914283866786,2.10691338759444,0.588593310434306,3.57957413080316,0.000344154611825903,0.0672626378942307
"256","ENSMUSG00000003949",685.184921964344,1.4881770850379,0.282435697676904,5.26908282939617,1.37107090448748e-07,0.000306914221969523
"257","ENSMUSG00000078915",17.6794797668265,2.41960090801057,0.650376431978798,3.720308407623,0.000198979643962832,0.0494906592234222
"258","ENSMUSG00000114501",229.819394853817,-1.24511863746673,0.254265310520086,-4.89692689466728,9.73470328606198e-07,0.00134099281882152
"259","ENSMUSG00000021624",107.254089330796,1.01148277623489,0.28068609906717,3.60360837104668,0.00031382980941743,0.0631467890679475
"260","ENSMUSG00000021700",270.029433446991,1.29055279744221,0.266807596674235,4.83701668741441,1.31802366700467e-06,0.00148021251565648
"261","ENSMUSG00000064620",65.1552833737739,-1.46151157751636,0.358483212369848,-4.07693171419283,4.56338872307576e-05,0.0240356368390708
"262","ENSMUSG00000023828",101.025742710837,-1.51667055827519,0.271103777527166,-5.59442797923837,2.21350327920966e-08,9.90985418102164e-05
"263","ENSMUSG00000117294",54.6379501561107,-1.91738471394114,0.534835367778286,-3.58499985127384,0.00033707839729767,0.0670711104311852
"264","ENSMUSG00000024076",45.1144397832214,-1.02788477588028,0.296225465426018,-3.46994062243102,0.000520573434030713,0.0820097078631944
"265","ENSMUSG00000048572",1755.75810427178,-1.29901885836903,0.203118968376173,-6.39535966903526,1.60169883808419e-10,1.43416113962058e-06
"266","ENSMUSG00000087579",15.1753308243966,-1.88630489818164,0.549067906741337,-3.43546740762299,0.000591532611576329,0.0842416209732222
